_id	location_id	num_votes	place_id	study_id	trueskill.score	trueskill.stds.-1
51e048e8fdc9f01d25ac91c3	50f5eaf4fdc9f065f0007ec7	2	50f38e44fdc9f065f0000855	50f62ccfa84ea7c5fdd2e459	33.3614158194	5.96376737506
51e04894fdc9f01d25a4c2c1	513e2007fdc9f0358700a0c1	7	50e6f9cdd7c3df413b0009cf	50a68a51fdc9f05596000002	17.5012846034	3.36336482013
5217c363ad93a7d3e7b220b7	50f463b9fdc9f065f00042bb	2	50f3996efdc9f065f0000e1b	5217c351ad93a7d3e7b07a64	32.8193840231	6.0385022146
5217c361ad93a7d3e7b1e722	50f5e691fdc9f065f0006d8b	4	50f39092fdc9f065f000097d	5217c351ad93a7d3e7b07a64	13.5422946187	5.46605642199
51e04896fdc9f01d25a4feee	513e6af3fdc9f0358700bf7e	2	50e733f0d7c3df413b000e41	50a68a51fdc9f05596000002	19.4423219541	5.4918339696
51e0489cfdc9f01d25a5748c	514139b9fdc9f04926005531	3	50e7583bd7c3df413b0019b0	50a68a51fdc9f05596000002	21.0127358732	4.3549122881
51e04896fdc9f01d25a4e846	513d7e8dfdc9f0358700741e	8	50e70a8cd7c3df413b000c72	50a68a51fdc9f05596000002	23.8705558377	3.27734049327
51e048affdc9f01d25a73576	51414b16fdc9f04926007036	6	50f38123fdc9f065f0000064	50f62c41a84ea7c5fdd2e454	21.8491891544	3.64594753555
51e04899fdc9f01d25a53395	5140c9b9fdc9f04926002603	5	50e73a60d7c3df413b0010cc	50a68a51fdc9f05596000002	32.1009066094	3.95626004684
51e048e8fdc9f01d25ac936a	50f5eb26fdc9f065f000806e	2	50f38e44fdc9f065f0000855	50f62ccfa84ea7c5fdd2e459	25.5875878446	5.67671898996
51e048c1fdc9f01d25a8df55	51414128fdc9f04926006170	1	50f37d44fdc9f065f0000000	50f62c68a84ea7c5fdd2e456	21.4499701284	6.04845637836
51e048e8fdc9f01d25ac9323	50f5eb22fdc9f065f0008027	2	50f38e44fdc9f065f0000855	50f62ccfa84ea7c5fdd2e459	30.4053155036	5.47045165814
51e0489afdc9f01d25a54ae2	5140d7c1fdc9f04926003893	2	50e74a36d7c3df413b001488	50a68a51fdc9f05596000002	27.2571500178	5.56093156264
51e048e8fdc9f01d25ac8865	50f5ed53fdc9f065f0008be7	1	50f38cfbfdc9f065f000075a	50f62ccfa84ea7c5fdd2e459	25.2471638945	5.58892661632
51e0489dfdc9f01d25a5a32c	51421926fdc9f049260081f4	1	50f3895afdc9f065f00003cc	50a68a51fdc9f05596000002	22.8577423117	5.45290878613
51e04892fdc9f01d25a48ec1	513d3790fdc9f03587002c04	2	50e5f30fd7c3df413b000303	50a68a51fdc9f05596000002	26.643771873	5.66919988336
51e048b6fdc9f01d25a7e61a	513d6956fdc9f035870046c0	2	50e5f168d7c3df413b000279	50f62c68a84ea7c5fdd2e456	24.5448042004	5.04037823204
51e0489ffdc9f01d25a5d04f	50f5e89afdc9f065f0007407	1	50f38f8afdc9f065f00008e6	50a68a51fdc9f05596000002	23.6859086736	6.24154240467
51e048bafdc9f01d25a83bdf	51409b47fdc9f04926001058	1	50e6fdcdd7c3df413b000b08	50f62c68a84ea7c5fdd2e456	29.7695500881	7.12859502046
51e04891fdc9f01d25a47ae4	513d601dfdc9f03587003c97	1	50e5ef31d7c3df413b000178	50a68a51fdc9f05596000002	24.2745694792	5.86874049881
5217c357ad93a7d3e7b11263	513e6fd4fdc9f0358700c60e	4	50e733f0d7c3df413b000e41	5217c351ad93a7d3e7b07a64	22.6700237353	4.40721498494
51e048bcfdc9f01d25a86dae	513f10f5fdc9f0358700c792	1	50e733f0d7c3df413b000e41	50f62c68a84ea7c5fdd2e456	29.7695500881	7.12859502046
51e048a6fdc9f01d25a664cb	513e1fe5fdc9f0358700a065	1	50e5fdeed7c3df413b000899	50f62c41a84ea7c5fdd2e454	24.4412598652	5.99588066289
51e048dcfdc9f01d25ab77c9	513e1b0bfdc9f03587009376	1	50e5fdeed7c3df413b000899	50f62ccfa84ea7c5fdd2e459	21.2408143573	7.10737735355
51e04893fdc9f01d25a4b28f	513e20a7fdc9f0358700a26b	7	50e5fdeed7c3df413b000899	50a68a51fdc9f05596000002	25.4989063875	3.38759768207
51e048b0fdc9f01d25a754ec	514217aafdc9f0492600805e	6	50f3895afdc9f065f00003cc	50f62c41a84ea7c5fdd2e454	13.7460698713	4.44003793933
51e04892fdc9f01d25a49248	513d6a8cfdc9f03587004ac3	7	50e5f69ed7c3df413b000377	50a68a51fdc9f05596000002	22.4970421612	3.57514563697
51e04897fdc9f01d25a4ffef	513e6bb5fdc9f0358700c07f	11	50e733f0d7c3df413b000e41	50a68a51fdc9f05596000002	24.6564600645	2.82793927803
51e0489ffdc9f01d25a5cd84	50f5ec35fdc9f065f00087e0	8	50f38e44fdc9f065f0000855	50a68a51fdc9f05596000002	21.750619424	3.07470931193
51e04894fdc9f01d25a4c11c	513e1eb1fdc9f03587009d24	7	50e6f9cdd7c3df413b0009cf	50a68a51fdc9f05596000002	27.5313277774	3.65668257584
51e0489ffdc9f01d25a5cd63	50f5ec33fdc9f065f00087bf	7	50f38e44fdc9f065f0000855	50a68a51fdc9f05596000002	15.3255749976	3.88973237482
5217c35fad93a7d3e7b1b793	514226d6fdc9f049260085db	4	50f38aaefdc9f065f0000562	5217c351ad93a7d3e7b07a64	15.664268145	5.52050645868
51e04899fdc9f01d25a52f16	513f2fbffdc9f0358700de20	3	50e73766d7c3df413b00103f	50a68a51fdc9f05596000002	28.0905943609	4.59423746953
51e048b3fdc9f01d25a793be	50f563d0fdc9f065f0005ebb	6	50f39187fdc9f065f00009f1	50f62c41a84ea7c5fdd2e454	17.5586396963	3.72559772095
51e048a8fdc9f01d25a68bda	51409e03fdc9f049260013a9	5	50e6fdcdd7c3df413b000b08	50f62c41a84ea7c5fdd2e454	38.482003653	4.50822075109
51e048adfdc9f01d25a7018c	5140dae5fdc9f04926003e4b	4	50e74a36d7c3df413b001488	50f62c41a84ea7c5fdd2e454	25.2268641975	4.13453955949
51e048b4fdc9f01d25a7b160	50f46483fdc9f065f0004689	7	50f3961cfdc9f065f0000bc2	50f62c41a84ea7c5fdd2e454	25.3851078325	3.77402308773
51e04899fdc9f01d25a539c7	5140ce77fdc9f0492600304f	6	50e743a7d7c3df413b001136	50a68a51fdc9f05596000002	31.3169112564	3.66485578386
51e048aefdc9f01d25a71bcf	513d3073fdc9f03587002726	6	50e755bad7c3df413b0017f3	50f62c41a84ea7c5fdd2e454	24.8375922092	3.35909281851
51e048a4fdc9f01d25a638df	513cbc32fdc9f03587000f84	3	50e5f30fd7c3df413b000303	50f62c41a84ea7c5fdd2e454	14.1765872669	5.39110002512
51e048defdc9f01d25ab92d6	513e225afdc9f0358700a545	1	50e6f9cdd7c3df413b0009cf	50f62ccfa84ea7c5fdd2e459	29.5877135587	6.87189782312
5217c352ad93a7d3e7b08acf	513d67cdfdc9f0358700417b	2	50e5f168d7c3df413b000279	5217c351ad93a7d3e7b07a64	30.5436039802	6.49236588824
51e048b7fdc9f01d25a7fe4b	513d6deefdc9f03587005225	3	50e5f69ed7c3df413b000377	50f62c68a84ea7c5fdd2e456	27.9742779537	5.22056547457
51e048a0fdc9f01d25a5d581	50f5e56cfdc9f065f00068cf	4	50f39092fdc9f065f000097d	50a68a51fdc9f05596000002	24.2062393835	4.58422621953
51e0489efdc9f01d25a5b4d1	50f6086cbeb2fed6f800045b	7	50f38ba1fdc9f065f0000646	50a68a51fdc9f05596000002	28.1176275127	3.69177803726
51e048a3fdc9f01d25a62c9c	513d5ecdfdc9f03587003af9	5	50e5ef31d7c3df413b000178	50f62c41a84ea7c5fdd2e454	27.6024111341	3.76813274557
5217c361ad93a7d3e7b1f73a	50f561ccfdc9f065f000576c	1	50f39436fdc9f065f0000acc	5217c351ad93a7d3e7b07a64	27.1158641155	6.21620761189
51e048d3fdc9f01d25aa96ed	51414537fdc9f049260065b2	1	50f37d44fdc9f065f0000000	50f62cb7a84ea7c5fdd2e458	28.3235771154	5.98378801073
51e048affdc9f01d25a73ffb	51414e3ffdc9f049260077c6	4	50f38253fdc9f065f000019f	50f62c41a84ea7c5fdd2e454	20.6161891576	4.52561185634
51e048a6fdc9f01d25a67319	513e1d99fdc9f03587009a3a	5	50e6f9cdd7c3df413b0009cf	50f62c41a84ea7c5fdd2e454	20.5623202318	3.89623211995
51e0489bfdc9f01d25a56fbe	51413bddfdc9f04926005a69	5	50e756bed7c3df413b001866	50a68a51fdc9f05596000002	23.3209727598	3.52862452611
51e048b2fdc9f01d25a7906d	50f5e75bfdc9f065f0007065	8	50f39092fdc9f065f000097d	50f62c41a84ea7c5fdd2e454	13.6536736138	3.51316305335
51e048a2fdc9f01d25a617e3	50f42b89fdc9f065f0001547	1	50f39a95fdc9f065f0000e96	50a68a51fdc9f05596000002	21.5872761504	5.67382394835
51e0489bfdc9f01d25a561d8	513cbc56fdc9f03587000fa8	2	50e755bad7c3df413b0017f3	50a68a51fdc9f05596000002	22.3261053208	5.33075684027
51e04892fdc9f01d25a49beb	513e5c42fdc9f0358700aa91	8	50e5f937d7c3df413b0005b3	50a68a51fdc9f05596000002	28.9032371539	3.1217091605
51e0489efdc9f01d25a5ae81	51422adefdc9f049260089ae	9	50f38aaefdc9f065f0000562	50a68a51fdc9f05596000002	25.425839564	2.88669094566
51e04891fdc9f01d25a480aa	513d6a86fdc9f03587004ab1	5	50e5f168d7c3df413b000279	50a68a51fdc9f05596000002	27.4038835104	4.03224842845
51e048c4fdc9f01d25a926b6	50f5eeeafdc9f065f00090e4	3	50f38cfbfdc9f065f000075a	50f62c68a84ea7c5fdd2e456	29.7745651568	4.9706511888
51e048b1fdc9f01d25a76900	50f60877beb2fed6f8000534	4	50f38ba1fdc9f065f0000646	50f62c41a84ea7c5fdd2e454	33.5185384552	4.59793657639
51e04892fdc9f01d25a498ef	50e5f7d8d7c3df413b00059b	7	50e5f7c1d7c3df413b000495	50a68a51fdc9f05596000002	21.1396563919	3.67648886481
51e048a4fdc9f01d25a63346	513d69ccfdc9f03587004863	3	50e5f168d7c3df413b000279	50f62c41a84ea7c5fdd2e454	20.1631009633	4.90213891721
51e04894fdc9f01d25a4bee8	513e1cddfdc9f03587009854	5	50e6f9cdd7c3df413b0009cf	50a68a51fdc9f05596000002	20.2208069674	3.86077177579
51e04899fdc9f01d25a54049	513ccc22fdc9f03587001d31	6	50e745a4d7c3df413b00127a	50a68a51fdc9f05596000002	21.6023915731	3.52995480428
5217c357ad93a7d3e7b1113f	513e6efefdc9f0358700c4ea	3	50e733f0d7c3df413b000e41	5217c351ad93a7d3e7b07a64	16.0820603404	4.82240653848
51e04894fdc9f01d25a4bd92	513e1bc8fdc9f03587009573	3	50e6f9cdd7c3df413b0009cf	50a68a51fdc9f05596000002	25.8304216152	4.95094630506
51e04897fdc9f01d25a512da	513d7c56fdc9f03587006e6f	5	50e734e9d7c3df413b000ebf	50a68a51fdc9f05596000002	20.362969205	3.71122838552
5217c352ad93a7d3e7b08c60	513d6961fdc9f035870046e5	6	50e5f168d7c3df413b000279	5217c351ad93a7d3e7b07a64	30.7615214605	3.87247763024
51e0489cfdc9f01d25a58a2a	51414c67fdc9f04926007316	11	50f38253fdc9f065f000019f	50a68a51fdc9f05596000002	30.3069259149	2.55281933244
51e04897fdc9f01d25a500f3	513e6c77fdc9f0358700c183	5	50e733f0d7c3df413b000e41	50a68a51fdc9f05596000002	19.2959972901	3.86343435819
51e04893fdc9f01d25a49c8e	513e5ccefdc9f0358700ac08	2	50e5f937d7c3df413b0005b3	50a68a51fdc9f05596000002	22.1584324246	5.50603305697
51e04896fdc9f01d25a4f975	513d9d9afdc9f0358700811c	8	50e7316dd7c3df413b000d04	50a68a51fdc9f05596000002	21.2532522282	3.42938064876
51e048d8fdc9f01d25ab1c07	50f43b92fdc9f065f000323f	1	50f39725fdc9f065f0000c38	50f62cb7a84ea7c5fdd2e458	20.4836922533	6.87915591422
51e048b6fdc9f01d25a7e65e	513d6991fdc9f03587004794	1	50e5f168d7c3df413b000279	50f62c68a84ea7c5fdd2e456	20.8291461855	7.09197840615
51e048a4fdc9f01d25a63cf1	513cc6dafdc9f035870019b9	6	50e5f30fd7c3df413b000303	50f62c41a84ea7c5fdd2e454	23.8231922224	3.95381176782
51e048d9fdc9f01d25ab399e	50f42c7cfdc9f065f0001d00	5	50f39a95fdc9f065f0000e96	50f62cb7a84ea7c5fdd2e458	28.7089554725	4.49068747858
51e0489efdc9f01d25a5a833	50f6145bbeb2fed910000730	5	50f38aaefdc9f065f0000562	50a68a51fdc9f05596000002	30.9042017082	4.00706322646
51e04895fdc9f01d25a4e1e0	513d7871fdc9f0358700617f	6	50e70a8cd7c3df413b000c72	50a68a51fdc9f05596000002	21.7026767928	3.69157712354
51e048b4fdc9f01d25a7b4c0	50f43b8bfdc9f065f00031a4	6	50f39725fdc9f065f0000c38	50f62c41a84ea7c5fdd2e454	34.8611851739	3.75549030206
51e048a0fdc9f01d25a5ea2f	50f561ccfdc9f065f0005746	6	50f39436fdc9f065f0000acc	50a68a51fdc9f05596000002	18.3995794381	3.83011632822
51e04898fdc9f01d25a528ac	513f2bf7fdc9f0358700d7b6	4	50e73766d7c3df413b00103f	50a68a51fdc9f05596000002	20.9912130279	4.01713338578
51e04892fdc9f01d25a499c0	513d68cbfdc9f035870044d3	4	50e5f7c1d7c3df413b000495	50a68a51fdc9f05596000002	25.0041972418	4.33404626328
51e04891fdc9f01d25a47a47	513d5f9dfdc9f03587003bfa	4	50e5ef31d7c3df413b000178	50a68a51fdc9f05596000002	26.4128114229	4.21929061374
51e0489dfdc9f01d25a5909d	51415138fdc9f04926007f2a	7	50f38253fdc9f065f000019f	50a68a51fdc9f05596000002	13.7442720746	3.76269868554
51e0489cfdc9f01d25a57fb9	514147eafdc9f04926006b7f	9	50f37d44fdc9f065f0000000	50a68a51fdc9f05596000002	26.7394536062	2.68087312513
51e048c0fdc9f01d25a8c7fb	513cbae2fdc9f03587000e4f	2	50e755bad7c3df413b0017f3	50f62c68a84ea7c5fdd2e456	32.8143647934	6.20348610569
51e04894fdc9f01d25a4c954	513e5e0efdc9f0358700af75	4	50e6fcabd7c3df413b000aa6	50a68a51fdc9f05596000002	23.990631082	3.69755526577
51e048a1fdc9f01d25a5f09d	50f55e53fdc9f065f0004bda	2	50f3953dfdc9f065f0000b2f	50a68a51fdc9f05596000002	29.8578815333	5.49140302033
5217c354ad93a7d3e7b0c218	51408c39fdc9f0358700eaab	2	50e5ff26d7c3df413b000902	5217c351ad93a7d3e7b07a64	17.6573790119	5.93973942986
5217c356ad93a7d3e7b0e7a3	5140b776fdc9f049260019e6	2	50e6feb9d7c3df413b000b64	5217c351ad93a7d3e7b07a64	24.2302801409	6.16763336923
51e0489dfdc9f01d25a5a04c	51392b88818ede12960011d8	9	50f3895afdc9f065f00003cc	50a68a51fdc9f05596000002	33.3905171361	3.08401768085
51e048dcfdc9f01d25ab6de8	513e6529fdc9f0358700b921	1	50e5fad8d7c3df413b00063c	50f62ccfa84ea7c5fdd2e459	18.4032706028	6.81224771061
5217c352ad93a7d3e7b08ab4	513d67adfdc9f03587004131	2	50e5f168d7c3df413b000279	5217c351ad93a7d3e7b07a64	26.0365369766	5.24868075422
51e0489afdc9f01d25a55e4a	51413596fdc9f04926004a6e	7	50e754ccd7c3df413b001786	50a68a51fdc9f05596000002	19.6002865706	3.2597676594
51e0489dfdc9f01d25a59573	5185cbf7fdc9f03fd5000bb7	4	50f38816fdc9f065f0000364	50a68a51fdc9f05596000002	24.6267578417	3.8883099944
51e0489ffdc9f01d25a5c935	50f5eba1fdc9f065f0008391	2	50f38e44fdc9f065f0000855	50a68a51fdc9f05596000002	21.9115728703	4.60451280989
